trade_number,direction,entry_time,exit_time,entry_price,exit_price,position_size,profit_loss,profit_loss_pct,exit_reason
100,short,2025-01-22 07:00:00,2025-01-22 11:00:00,0.99,1.0058718964778868,194976.42246343067,-3094.6455929682907,-1.5779242400014382,stop_loss
101,short,2025-01-22 14:00:00,2025-01-23 14:00:00,0.992,0.9795967096456671,189099.76083526004,2345.45923957463,1.2661629252326945,stop_loss
102,short,2025-01-24 02:00:00,2025-01-24 04:00:00,0.9674,0.98472695909118,174242.19899145598,-3019.0874538822,-1.7595698920613745,stop_loss
103,short,2025-01-26 00:00:00,2025-01-26 05:00:00,0.9785,0.9867785208388674,344400.4058187572,-2851.1259364849625,-0.8389441667041697,stop_loss
104,short,2025-01-29 12:00:00,2025-01-29 20:00:00,0.9239,0.9359787763367083,221440.27085970886,-2674.7275036545248,-1.2904968191675192,stop_loss
105,short,2025-01-30 02:00:00,2025-01-31 11:00:00,0.963,0.9604967096456671,141138.7924613226,353.3113777906123,0.26062456322795136,stop_loss
106,short,2025-01-31 18:00:00,2025-02-02 09:00:00,0.9485,0.8918967096456671,193238.82685718365,10937.953424327823,6.346395243101655,stop_loss
107,short,2025-02-02 11:00:00,2025-02-03 01:00:00,0.8689,0.72420153226893,211032.3632487783,30536.059603764785,19.980414468018083,take_profit
108,short,2025-02-04 06:00:00,2025-02-04 10:00:00,0.7534,0.7409967096456672,159709.1582759106,1980.919062342203,1.6738657800874357,stop_loss
109,short,2025-02-05 17:00:00,2025-02-06 04:00:00,0.7363,0.7539407360607294,263634.7846585056,-4650.711652587947,-2.3398040743760173,stop_loss
110,short,2025-02-07 19:00:00,2025-02-09 23:00:00,0.7148,0.6799967096456672,309221.81656739494,10761.93666588929,5.118155699969207,stop_loss
111,long,2025-02-12 10:00:00,2025-02-12 13:00:00,0.7926,0.7757524523445096,291737.64398044575,-4915.063859861037,-2.1256053060169533,stop_loss
112,long,2025-02-12 17:00:00,2025-02-13 06:00:00,0.7884,0.7774032903543329,236973.30542167183,-2605.92663349612,-1.3948135014798524,stop_loss
113,long,2025-02-13 18:00:00,2025-02-14 22:00:00,0.7993,0.7994032903543328,317746.8845782877,32.82018829622303,0.01292260156797731,stop_loss
114,long,2025-02-21 17:00:00,2025-02-21 19:00:00,0.7697,0.7567625221837495,345803.57988773286,-4473.826143577566,-1.680846799564839,stop_loss
115,long,2025-02-21 19:00:00,2025-02-23 15:00:00,0.7538,0.7643032903543329,298107.08524720836,3131.1052730352812,1.3933789273458341,stop_loss
116,short,2025-02-24 01:00:00,2025-02-24 22:00:00,0.7651,0.6931158273507461,605364.9381645325,43576.69422464065,10.385590663020139,take_profit
117,short,2025-02-26 13:00:00,2025-02-27 06:00:00,0.6647,0.6629967096456671,496260.73051214137,845.2761155154841,0.25690781410410146,stop_loss
118,short,2025-02-27 17:00:00,2025-02-28 13:00:00,0.6544,0.6116967096456671,573135.1843345852,24474.75818892387,6.981121474246477,stop_loss
119,short,2025-03-01 04:00:00,2025-03-01 21:00:00,0.6536,0.6521967096456672,688041.6490078203,965.5222094318609,0.2151636666635648,stop_loss
120,long,2025-03-04 01:00:00,2025-03-04 13:00:00,0.7837,0.7996032903543329,158064.8189924323,2513.750711241726,2.02925741410398,stop_loss
121,short,2025-03-09 10:00:00,2025-03-10 02:00:00,0.7748,0.7382967096456672,540000.4603987099,19711.79359740753,4.944257488544412,stop_loss
122,short,2025-03-10 14:00:00,2025-03-10 19:00:00,0.6938,0.6823967096456672,433816.48352573515,4946.935322139564,1.6710646744257929,stop_loss
